epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,50782.6,1.40712,1.17185,1.38565,0.79829,0.71707,0.79191,0.46861,1.48271,1.04467,1.43821,0.0069112,0.0069112,0.0069112
80,51441,1.4142,1.1684,1.38459,0.80393,0.71278,0.79204,0.46891,1.48115,1.04195,1.43751,0.0068716,0.0068716,0.0068716
81,52098.7,1.40561,1.16936,1.38451,0.79456,0.72144,0.79275,0.46991,1.48044,1.04039,1.43667,0.006832,0.006832,0.006832
82,52757,1.40587,1.16045,1.37629,0.79478,0.72329,0.79297,0.4705,1.47766,1.03814,1.43493,0.0067924,0.0067924,0.0067924
83,53413.9,1.40257,1.15596,1.37749,0.79189,0.72788,0.79396,0.47141,1.47612,1.0361,1.43277,0.0067528,0.0067528,0.0067528
84,54072.6,1.39774,1.15433,1.3749,0.79374,0.72788,0.79446,0.47232,1.47376,1.03626,1.43075,0.0067132,0.0067132,0.0067132
85,54731.4,1.39013,1.14701,1.36723,0.78994,0.72833,0.79421,0.47279,1.47167,1.03462,1.42848,0.0066736,0.0066736,0.0066736
86,55389.8,1.39279,1.14383,1.37021,0.79686,0.72431,0.79536,0.47288,1.4707,1.03257,1.42711,0.006634,0.006634,0.006634
87,56046.3,1.38595,1.1428,1.36627,0.80065,0.72324,0.79509,0.47358,1.46919,1.0312,1.42585,0.0065944,0.0065944,0.0065944
88,56706.8,1.39483,1.1487,1.37021,0.79907,0.72454,0.79628,0.474,1.4688,1.03037,1.42573,0.0065548,0.0065548,0.0065548
89,57365.9,1.39411,1.14331,1.37529,0.79758,0.7271,0.79693,0.47462,1.46773,1.0284,1.42476,0.0065152,0.0065152,0.0065152
90,58023.2,1.38224,1.13342,1.36494,0.79841,0.72821,0.79737,0.47563,1.46634,1.02675,1.42364,0.0064756,0.0064756,0.0064756
91,58682.5,1.39443,1.15168,1.37266,0.79952,0.72792,0.79738,0.47682,1.46519,1.02464,1.42281,0.006436,0.006436,0.006436
92,59341.1,1.38354,1.13147,1.36359,0.80064,0.72342,0.79727,0.47739,1.46458,1.02357,1.42261,0.0063964,0.0063964,0.0063964
93,59998.8,1.38236,1.13215,1.36541,0.8003,0.72119,0.79785,0.47798,1.46311,1.02229,1.42151,0.0063568,0.0063568,0.0063568
94,60657.6,1.37952,1.12297,1.3583,0.80173,0.72186,0.79878,0.47857,1.46212,1.02099,1.42094,0.0063172,0.0063172,0.0063172
95,61315.2,1.37634,1.11613,1.35598,0.80515,0.72385,0.80014,0.47971,1.46071,1.01982,1.42013,0.0062776,0.0062776,0.0062776
96,61973.3,1.37344,1.12221,1.36151,0.80575,0.72565,0.80043,0.4806,1.45913,1.01833,1.41926,0.006238,0.006238,0.006238
97,62631.6,1.37466,1.11885,1.35769,0.81088,0.72342,0.80121,0.4814,1.45772,1.01704,1.41771,0.0061984,0.0061984,0.0061984
98,63289.8,1.371,1.11984,1.35684,0.81234,0.72231,0.80112,0.48238,1.45662,1.01585,1.41697,0.0061588,0.0061588,0.0061588
