epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,15356.2,1.17042,0.86421,1.26075,0.84318,0.71368,0.80766,0.52198,1.38328,0.97622,1.44601,0.00127928,0.00127928,0.00127928
93,15522.8,1.18208,0.86915,1.27066,0.81738,0.71474,0.79369,0.51519,1.39356,1.00071,1.4659,0.00127136,0.00127136,0.00127136
94,15689.5,1.16897,0.86779,1.25818,0.85275,0.70299,0.79812,0.52337,1.37954,0.99327,1.45551,0.00126344,0.00126344,0.00126344
95,15856.1,1.18078,0.87236,1.26335,0.83236,0.7297,0.80684,0.52683,1.37753,0.98626,1.45802,0.00125552,0.00125552,0.00125552
96,16022.6,1.1566,0.83853,1.25265,0.85138,0.70513,0.8033,0.51893,1.37952,0.98129,1.44538,0.0012476,0.0012476,0.0012476
97,16189,1.16346,0.8652,1.25394,0.84521,0.73611,0.81265,0.53964,1.36036,0.98079,1.45208,0.00123968,0.00123968,0.00123968
98,16355.5,1.16301,0.86717,1.25442,0.85722,0.69917,0.8018,0.52949,1.37023,0.97118,1.45043,0.00123176,0.00123176,0.00123176
99,16522.1,1.14517,0.82589,1.23836,0.86693,0.74145,0.81627,0.53729,1.37133,0.93436,1.44946,0.00122384,0.00122384,0.00122384
100,16688.9,1.14489,0.83799,1.24459,0.84225,0.74158,0.81123,0.53806,1.37946,0.95437,1.45411,0.00121592,0.00121592,0.00121592
101,16855.4,1.12874,0.81825,1.24444,0.84405,0.74679,0.81603,0.53766,1.38615,0.96263,1.44782,0.001208,0.001208,0.001208
102,17021.9,1.12666,0.81427,1.23541,0.85686,0.72268,0.80938,0.5341,1.37841,0.94535,1.44715,0.00120008,0.00120008,0.00120008
103,17188.5,1.13312,0.83681,1.24489,0.86809,0.71015,0.80785,0.53305,1.36887,0.95996,1.43147,0.00119216,0.00119216,0.00119216
104,17355.1,1.13779,0.82602,1.23203,0.85792,0.71606,0.81738,0.53513,1.37965,0.95192,1.44165,0.00118424,0.00118424,0.00118424
105,17521.6,1.12874,0.82176,1.23272,0.81707,0.74444,0.81271,0.53819,1.36876,0.9494,1.435,0.00117632,0.00117632,0.00117632
106,17688.2,1.12035,0.80765,1.225,0.85477,0.71684,0.8068,0.53711,1.3624,0.97169,1.44219,0.0011684,0.0011684,0.0011684
107,17854.3,1.11964,0.81697,1.22377,0.84064,0.75855,0.81663,0.53511,1.36049,0.93499,1.43401,0.00116048,0.00116048,0.00116048
