epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,15157.5,1.15178,0.83302,1.22602,0.8273,0.76389,0.82073,0.53782,1.34974,0.92823,1.40362,0.0009704,0.0009704,0.0009704
132,15272.5,1.14243,0.82836,1.21882,0.84164,0.74573,0.82377,0.53879,1.35652,0.9355,1.40975,0.00096248,0.00096248,0.00096248
133,15387.7,1.14515,0.81344,1.21913,0.8567,0.74466,0.81562,0.54104,1.3538,0.93767,1.41029,0.00095456,0.00095456,0.00095456
134,15503.5,1.15635,0.83128,1.22767,0.86567,0.7265,0.81428,0.54024,1.36896,0.93338,1.42946,0.00094664,0.00094664,0.00094664
135,15619.2,1.1302,0.81608,1.20918,0.86196,0.73077,0.82443,0.54646,1.33483,0.9319,1.41103,0.00093872,0.00093872,0.00093872
136,15735.5,1.13641,0.81456,1.21709,0.85349,0.72863,0.81976,0.53804,1.33735,0.95392,1.40899,0.0009308,0.0009308,0.0009308
137,15852.1,1.13144,0.79806,1.20805,0.84574,0.72756,0.80997,0.53655,1.34278,0.94893,1.41304,0.00092288,0.00092288,0.00092288
138,15968.3,1.12832,0.80298,1.20517,0.85559,0.74059,0.81088,0.53615,1.34296,0.94227,1.41464,0.00091496,0.00091496,0.00091496
139,16084,1.14421,0.80416,1.2124,0.84887,0.74252,0.81657,0.5412,1.34662,0.93205,1.39899,0.00090704,0.00090704,0.00090704
140,16200,1.13321,0.80872,1.21395,0.88082,0.71795,0.80912,0.53842,1.34896,0.93267,1.41443,0.00089912,0.00089912,0.00089912
141,16315.8,1.1397,0.81558,1.21251,0.8631,0.72115,0.81291,0.54101,1.34934,0.93928,1.42338,0.0008912,0.0008912,0.0008912
142,16432.9,1.13142,0.80065,1.20941,0.86691,0.7297,0.81488,0.54514,1.34059,0.92887,1.40574,0.00088328,0.00088328,0.00088328
143,16548.6,1.12293,0.79837,1.20295,0.84049,0.75321,0.81851,0.54621,1.35823,0.92582,1.43736,0.00087536,0.00087536,0.00087536
144,16665,1.11059,0.78866,1.19708,0.8306,0.73932,0.81725,0.54497,1.35473,0.95659,1.4224,0.00086744,0.00086744,0.00086744
145,16780.1,1.11058,0.78598,1.2007,0.87549,0.71154,0.81403,0.54456,1.34547,0.93382,1.41989,0.00085952,0.00085952,0.00085952
146,16895.4,1.13283,0.79075,1.20672,0.85482,0.73597,0.81987,0.54538,1.33065,0.93027,1.4018,0.0008516,0.0008516,0.0008516
147,17011.6,1.11499,0.79554,1.19954,0.82005,0.78205,0.82846,0.55054,1.33992,0.89806,1.41181,0.00084368,0.00084368,0.00084368
148,17127.6,1.11677,0.78744,1.19817,0.84231,0.75214,0.82545,0.55064,1.33553,0.92166,1.40713,0.00083576,0.00083576,0.00083576
149,17243.4,1.10896,0.77812,1.19271,0.83509,0.76816,0.82549,0.55322,1.34212,0.90647,1.40437,0.00082784,0.00082784,0.00082784
150,17358.9,1.10604,0.76841,1.19214,0.84805,0.76326,0.82872,0.55026,1.33611,0.8905,1.39902,0.00081992,0.00081992,0.00081992
151,17473.9,1.10591,0.78829,1.19749,0.83945,0.75107,0.82224,0.5537,1.32963,0.90667,1.39684,0.000812,0.000812,0.000812
152,17590,1.10871,0.77914,1.20012,0.85079,0.75748,0.82672,0.55744,1.32124,0.90613,1.38932,0.00080408,0.00080408,0.00080408
153,17705.1,1.09225,0.76402,1.18169,0.84934,0.74145,0.82128,0.55326,1.32724,0.91151,1.40726,0.00079616,0.00079616,0.00079616
154,17821.4,1.09083,0.76736,1.18761,0.83471,0.75,0.82166,0.54794,1.3381,0.91663,1.41914,0.00078824,0.00078824,0.00078824
155,17938.1,1.08512,0.75727,1.18102,0.82803,0.74786,0.82001,0.55337,1.32005,0.89803,1.41095,0.00078032,0.00078032,0.00078032
156,18054.1,1.09392,0.77206,1.18395,0.82322,0.75107,0.81879,0.55272,1.32405,0.89999,1.40823,0.0007724,0.0007724,0.0007724
157,18169.1,1.07319,0.75002,1.16733,0.81549,0.76068,0.82232,0.55643,1.30191,0.90257,1.38484,0.00076448,0.00076448,0.00076448
158,18285.2,1.10386,0.75949,1.18803,0.82959,0.74679,0.81673,0.55602,1.3114,0.90082,1.39398,0.00075656,0.00075656,0.00075656
159,18401.3,1.09115,0.76344,1.18747,0.85877,0.73611,0.82544,0.55647,1.32519,0.90068,1.41211,0.00074864,0.00074864,0.00074864
160,18516.2,1.08135,0.75617,1.17736,0.87255,0.74607,0.83041,0.56245,1.31791,0.87929,1.40526,0.00074072,0.00074072,0.00074072
161,18631.7,1.08454,0.7564,1.1814,0.85616,0.75672,0.82924,0.56237,1.31355,0.89068,1.39578,0.0007328,0.0007328,0.0007328
162,18746.5,1.08039,0.75764,1.17488,0.87506,0.74079,0.82867,0.55924,1.31916,0.89761,1.39551,0.00072488,0.00072488,0.00072488
163,18862,1.07953,0.74238,1.17468,0.85333,0.75427,0.8297,0.55564,1.31971,0.90064,1.39463,0.00071696,0.00071696,0.00071696
164,18977.4,1.07526,0.74969,1.16955,0.87337,0.74359,0.82594,0.55489,1.31707,0.91519,1.40418,0.00070904,0.00070904,0.00070904
165,19093,1.07358,0.74141,1.1741,0.84715,0.74573,0.82622,0.55342,1.32237,0.92328,1.40886,0.00070112,0.00070112,0.00070112
166,19209.5,1.08158,0.74848,1.17817,0.87023,0.72329,0.82544,0.55347,1.31604,0.91475,1.40478,0.0006932,0.0006932,0.0006932
167,19325.6,1.05601,0.72587,1.164,0.8437,0.74395,0.82152,0.56216,1.30996,0.90002,1.39484,0.00068528,0.00068528,0.00068528
168,19440.8,1.06169,0.74172,1.16426,0.863,0.73611,0.82373,0.56306,1.31596,0.90011,1.40411,0.00067736,0.00067736,0.00067736
169,19556.7,1.06473,0.73491,1.16685,0.85456,0.74038,0.81783,0.55239,1.32721,0.91541,1.41798,0.00066944,0.00066944,0.00066944
170,19671.8,1.05907,0.74206,1.16582,0.86978,0.71902,0.81553,0.5561,1.33002,0.91861,1.41561,0.00066152,0.00066152,0.00066152
171,19787.9,1.07333,0.73356,1.16888,0.83523,0.74573,0.82206,0.55613,1.32149,0.91684,1.41092,0.0006536,0.0006536,0.0006536
172,19903.1,1.06356,0.7399,1.16984,0.86552,0.72885,0.82214,0.55557,1.32643,0.90951,1.41733,0.00064568,0.00064568,0.00064568
173,20018.3,1.0535,0.73367,1.16176,0.88382,0.71523,0.82065,0.55649,1.3283,0.90738,1.41769,0.00063776,0.00063776,0.00063776
174,20134.7,1.02757,0.7142,1.15384,0.83821,0.74172,0.82008,0.55422,1.32367,0.91282,1.41159,0.00062984,0.00062984,0.00062984
175,20249.6,1.05291,0.72182,1.15377,0.84219,0.72863,0.82072,0.55672,1.32544,0.91325,1.41022,0.00062192,0.00062192,0.00062192
176,20364.7,1.03324,0.71683,1.15211,0.84919,0.74893,0.82685,0.55996,1.32033,0.9174,1.41502,0.000614,0.000614,0.000614
177,20479.5,1.03576,0.71402,1.14901,0.84822,0.74033,0.81823,0.55843,1.30951,0.91662,1.40339,0.00060608,0.00060608,0.00060608
