epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,9798.58,1.3389,1.02481,1.3199,0.83506,0.74482,0.82705,0.51565,1.4129,0.92153,1.37922,0.0075448,0.0075448,0.0075448
64,9953.03,1.33036,1.02347,1.31231,0.85325,0.73341,0.82844,0.51917,1.40458,0.92274,1.37474,0.0075052,0.0075052,0.0075052
65,10107.1,1.32528,1.02044,1.31209,0.84714,0.73858,0.8287,0.51986,1.40229,0.91663,1.37506,0.0074656,0.0074656,0.0074656
66,10261,1.32639,1.00652,1.30977,0.84459,0.74125,0.82774,0.52211,1.39873,0.91092,1.37234,0.007426,0.007426,0.007426
67,10415.7,1.3253,1.01249,1.30956,0.85362,0.73769,0.82996,0.52332,1.3971,0.90965,1.37033,0.0073864,0.0073864,0.0073864
68,10569.7,1.32374,1.00826,1.30657,0.84033,0.74794,0.83152,0.52443,1.39413,0.90706,1.36741,0.0073468,0.0073468,0.0073468
69,10723.8,1.32142,1.00296,1.30544,0.84134,0.74749,0.83156,0.52481,1.39441,0.90328,1.36617,0.0073072,0.0073072,0.0073072
70,10878.3,1.3141,1.00152,1.30718,0.83671,0.75106,0.83416,0.52804,1.39076,0.90044,1.36278,0.0072676,0.0072676,0.0072676
71,11033.5,1.31944,0.99549,1.3057,0.84078,0.74838,0.83271,0.52971,1.38347,0.89737,1.35895,0.007228,0.007228,0.007228
72,11187.2,1.30222,0.98356,1.293,0.84301,0.75106,0.83519,0.53072,1.37967,0.89648,1.35752,0.0071884,0.0071884,0.0071884
73,11341.5,1.30337,0.98124,1.29352,0.84302,0.75164,0.83574,0.53301,1.37691,0.8946,1.35591,0.0071488,0.0071488,0.0071488
74,11495.8,1.30798,0.98798,1.29636,0.84436,0.75396,0.83659,0.53522,1.37271,0.89174,1.3519,0.0071092,0.0071092,0.0071092
75,11650.1,1.29993,0.97114,1.2909,0.84415,0.75552,0.83668,0.53654,1.37001,0.88853,1.34896,0.0070696,0.0070696,0.0070696
76,11804.6,1.29638,0.97287,1.28994,0.85046,0.75262,0.83634,0.53715,1.36882,0.88683,1.34693,0.00703,0.00703,0.00703
77,11958.8,1.29543,0.97143,1.28457,0.85088,0.75412,0.83705,0.53847,1.36485,0.88505,1.34391,0.0069904,0.0069904,0.0069904
78,12112.4,1.29513,0.97606,1.2844,0.84974,0.75329,0.83852,0.53928,1.36205,0.88347,1.34021,0.0069508,0.0069508,0.0069508
79,12266.3,1.2838,0.96637,1.27863,0.85473,0.75173,0.83917,0.54093,1.35905,0.8806,1.33916,0.0069112,0.0069112,0.0069112
80,12421.2,1.28411,0.96253,1.27702,0.85319,0.75768,0.83994,0.54202,1.35647,0.87813,1.3369,0.0068716,0.0068716,0.0068716
